State,StateID,County,index,intercept,SP,unemployment,mortgage_rates,ind_prod,inflation_expect
Minnesota,27,Pope,2340,1.04E-17,0.325896309,-0.293760556,0.390621426,-0.122989765,-0.299404394
Idaho,16,Boundary,2341,-1.72E-16,0.097426473,-0.27843812,0.440136979,0.100129027,-0.358589795
Kentucky,21,Monroe,2342,3.56E-16,0.08338504,0.015673023,0.139226354,0.508323562,-0.440495248
Virginia,51,Middlesex,2343,-3.47E-17,0.085866463,0.476943418,-0.052481506,0.946736364,-0.340273461
Oklahoma,40,Johnston,2344,3.58E-16,0.276763423,0.492063189,0.018828209,0.493786507,-0.419374308
Iowa,19,Guthrie,2345,-2.78E-17,0.202780634,-0.390078419,0.382189567,-0.22295621,-0.452897892
Michigan,26,Alcona,2346,4.34E-17,-0.158651731,0.16734609,0.218670991,0.282678173,-0.325226325
Nebraska,31,Custer,2347,1.14E-16,-0.057215377,1.163862041,-0.179405719,1.420209923,-0.120134924
Alabama,1,Bullock,2348,-6.94E-17,0.291818978,0.450536182,-0.195533438,0.296290471,0.186062704
Texas,48,Rains,2349,-6.25E-17,0.167672232,-0.132554894,0.44546773,-0.021518804,-0.268229056
Missouri,29,Oregon,2350,-2.43E-16,-0.414735509,1.269060001,-0.126353083,1.646815248,-0.040596008
Iowa,19,Winnebago,2351,4.86E-17,0.373156559,-1.076890414,-0.020982863,-0.961269972,-0.270969375
Minnesota,27,Lake,2352,-1.25E-16,-0.12091013,-0.763600498,0.146456735,-0.485825364,-0.26503606
Kentucky,21,Owen,2353,2.10E-16,-0.02373577,-0.796622597,-0.129964907,-0.547916627,-0.390082055
Texas,48,Sabine,2354,8.33E-17,0.004077312,-0.409085494,0.405011481,-0.315551852,-0.196522299
Kentucky,21,Carroll,2355,1.18E-16,0.062986469,-0.403701676,-0.065786784,0.133516854,-0.44998438
Mississippi,28,Tunica,2356,-1.39E-17,0.034474172,-0.931846343,0.183944523,-0.539204794,0.158741923
Iowa,19,Mitchell,2357,-1.91E-17,-0.165665882,-0.768461135,-0.385346021,-0.666871773,0.325399287
Texas,48,Clay,2358,-3.47E-18,0.278726521,-0.686612304,0.387204733,-0.498330999,-0.270052575
Iowa,19,Montgomery,2359,1.87E-16,-0.142225829,0.124779701,0.158796471,0.638688848,-0.147976949
Indiana,18,Crawford,2360,1.52E-17,-0.010225382,0.584859759,0.397684741,0.854727002,-0.435684765
Iowa,19,Franklin,2361,-3.12E-17,0.450659169,-0.106758068,0.026550456,0.185006864,-0.164229598
Texas,48,Ward,2362,4.86E-17,0.266991875,-0.301911103,0.302699068,-0.267366773,-0.465670607
Missouri,29,Iron,2363,1.39E-17,-0.159506223,0.604477964,0.731939615,0.814822465,0.092236394
Indiana,18,Switzerland,2364,7.98E-17,0.397543359,0.247073803,0.348798576,0.304300135,-0.2843539
Texas,48,Franklin,2365,2.91E-16,0.257318568,-0.596007096,0.348721056,-0.454678255,-0.265334838
Georgia,13,Wilkes,2366,1.08E-16,0.130747091,-0.226224669,0.473110231,0.085860388,-0.137169759
North Carolina,37,Clay,2367,-1.49E-16,-0.048665817,0.317784149,-0.010273991,0.701569623,-0.559102791
Washington,53,Lincoln,2368,-2.55E-16,0.172119588,-0.657601055,0.265929382,-0.643415151,-0.37360888
Texas,48,Marion,2369,1.21E-16,0.095037471,-0.597692589,0.241639904,-0.417892102,0.018135205
Oklahoma,40,Nowata,2370,-7.46E-17,-0.067369377,0.576503323,0.027851594,0.676619136,-0.594814091
Nebraska,31,Colfax,2371,-5.00E-16,-0.077866791,-0.466034366,0.353356618,0.013902321,-0.289591591
Iowa,19,Keokuk,2372,4.25E-17,0.122214131,-0.47027954,-0.217438283,-0.129303839,0.039438367
Texas,48,Runnels,2373,-9.71E-17,0.231620213,-0.814971026,0.186877601,-0.847398067,-0.255825194
Texas,48,Blanco,2374,8.33E-17,0.194020484,-0.301336714,0.24298271,-0.089932765,-0.439177998
Georgia,13,Towns,2375,-1.61E-16,0.149595103,0.376446284,0.372904347,0.654711701,-0.250181846
West Virginia,54,Ritchie,2376,-1.17E-16,-0.081285705,0.016313883,-0.109484408,0.339668456,-0.359599755
Arkansas,5,Perry,2377,1.36E-16,-0.144583264,-0.000406909,-0.094744649,0.55903124,-0.300000975
Minnesota,27,Yellow Medicine,2378,7.98E-17,0.407130607,-0.376761374,0.33094676,-0.214033888,-0.386049368
Nebraska,31,Holt,2379,1.11E-16,-0.307964332,0.504390588,-0.338645222,1.042063315,0.313637511
Arkansas,5,Lee,2380,-7.20E-17,-0.175666735,-0.072239717,-0.330778022,0.382193439,-0.187475104
South Carolina,45,Allendale,2381,5.77E-17,-0.007956099,-0.473211513,-0.104840111,-0.099159917,-0.488025674
Iowa,19,Sac,2382,-2.38E-16,0.16175795,-0.375190733,0.021789197,-0.222536195,-0.340180227
Indiana,18,Martin,2383,-8.85E-17,-0.20345966,0.000190809,-0.146121392,0.393953877,-0.416572563
Iowa,19,Emmet,2384,-1.80E-16,0.132085894,-0.761297216,0.388576248,-0.501549189,0.024110593
Kentucky,21,Clinton,2385,1.44E-16,0.079960695,-0.317738477,0.379595635,-0.170019845,-0.450314855
Texas,48,Parmer,2386,3.89E-16,0.466270227,-0.343086916,0.513730034,-0.279974408,-0.194322596
Minnesota,27,Jackson,2387,3.82E-16,0.494946772,-0.763707608,0.29272468,-0.839626084,-0.180460362
Missouri,29,Grundy,2388,-1.34E-17,-0.256959985,-0.361756963,-0.171118158,-0.158504503,-0.414181296
Mississippi,28,Webster,2389,-3.43E-16,0.409783211,-0.3321826,0.060687714,-0.367014631,0.083611426
Wyoming,56,Sublette,2390,8.24E-17,-0.064355592,0.048981322,0.016448858,0.326184024,-0.317560214
Utah,49,Juab,2391,3.57E-16,0.206202415,0.14047499,0.245160508,0.332307299,-0.592644718
Texas,48,Ochiltree,2392,2.43E-17,0.259198328,-2.054338269,-0.233721738,-2.062186002,-0.04515222
Missouri,29,Lewis,2393,3.82E-16,0.088262918,0.397840919,0.284356171,0.534079764,-0.36691281
Idaho,16,Washington,2394,9.71E-17,0.109220168,0.820359602,-0.040718465,1.107115391,-0.384017555
Massachusetts,25,Nantucket,2395,-4.65E-16,0.024459209,-0.377521861,0.349592052,-0.17528332,-0.423002954
Idaho,16,Teton,2396,2.59E-16,-0.080924981,-0.283401479,0.215142715,0.061021833,-0.438381747
Missouri,29,Ralls,2397,-2.78E-17,-0.169846934,-0.949065774,-0.003532403,-0.539379995,-0.279288075
North Carolina,37,Jones,2398,7.37E-17,-0.17078631,-0.544406212,-0.197850403,-0.248081524,-0.382387922
South Dakota,46,Roberts,2399,3.64E-17,0.066952173,0.573156919,-0.298573561,0.837756882,0.083473482
Missouri,29,Howard,2400,-7.11E-17,-0.142240611,-0.108093069,0.28526898,0.286228527,0.124489147
Louisiana,22,Caldwell,2401,-1.65E-17,0.45753232,0.70965494,0.402383866,0.450198748,-0.350032015
Kansas,20,Marshall,2402,1.04E-16,-0.271715322,0.878286872,0.718384926,1.159207814,0.26306638
South Dakota,46,Butte,2403,-1.53E-16,0.024176399,-0.75136795,-0.134886632,-0.508700066,-0.420090432
Kentucky,21,Metcalfe,2404,-8.33E-17,0.161390579,0.030399916,-0.000132393,0.436195743,-0.470923146
Kansas,20,Rice,2405,-8.37E-17,0.543208953,0.302905793,-0.069314994,0.501387356,-0.156587913
Montana,30,Carbon,2406,-1.47E-16,0.009393269,-0.373073855,0.225299287,-1.051595519,0.138907956
Georgia,13,Lanier,2407,2.03E-16,0.153672157,-0.246005584,0.344170389,-0.120380245,-0.266421599
Virginia,51,Cumberland,2408,1.37E-16,0.106372368,0.180988319,0.045693606,0.524423547,-0.611506074
Colorado,8,Yuma,2409,-2.24E-16,0.02992074,-0.962704074,0.359939497,-0.958632798,-0.193930672
Nevada,32,White Pine,2410,6.59E-17,0.277526304,-0.464126149,0.361633329,-0.715853001,0.095224601
Nebraska,31,Cheyenne,2411,6.94E-18,0.293094913,0.150057457,0.130523033,-0.409001745,0.145008321
Texas,48,Dimmit,2412,-8.72E-17,-0.090458525,0.12430516,-0.251326703,0.427464084,-0.184183355
Kansas,20,Brown,2413,3.82E-17,-0.35767248,-0.229854864,0.417162026,0.297784347,-0.049318049
Georgia,13,Johnson,2414,2.08E-17,-0.06204824,0.482904667,0.273695664,0.778428641,-0.31776561
North Carolina,37,Camden,2415,-9.45E-17,-0.025925364,-0.203573307,0.176673162,0.167597498,-0.524568577
Idaho,16,Valley,2416,1.91E-17,-0.023107467,0.309439858,0.218599483,0.671962875,-0.528639167
Iowa,19,Humboldt,2417,2.08E-17,-0.04133637,-0.654717918,0.201872397,-0.559678462,-0.198464822
Missouri,29,St. Clair,2418,-1.59E-16,-0.130051454,-0.187517854,0.070889809,0.122299169,-0.506358036
Minnesota,27,Swift,2419,-9.37E-17,0.28353917,-0.53902177,0.499862113,-0.250878984,-0.109322126
Michigan,26,Montmorency,2420,8.67E-17,0.010203568,-0.17471671,0.525690385,-0.099790028,-0.170476586
Montana,30,Richland,2421,1.46E-16,0.24825531,0.620347944,0.19556207,0.41306005,-0.128785248
Minnesota,27,Stevens,2422,3.82E-17,-0.367564728,-0.542880972,-0.09267178,-0.1885274,-0.117492949
Missouri,29,Ozark,2423,-5.20E-18,-0.001263996,0.646664309,0.688489883,0.62950344,0.162969022
Illinois,17,Jasper,2424,3.12E-16,0.293113248,-0.847565537,0.204317995,-0.81892172,-0.357991847
Minnesota,27,Rock,2425,3.85E-16,0.083079163,-0.669807005,0.627438586,-0.591942929,-0.245620589
California,6,Modoc,2426,1.03E-16,0.391371668,-0.035027267,0.394500754,-0.137537931,-0.003036517
Iowa,19,Calhoun,2427,1.16E-16,0.070135953,-0.776114858,-0.063350547,-0.676924603,0.084774979
Kansas,20,Linn,2428,-2.65E-16,-0.08527783,0.034479904,-0.00075158,0.556761006,-0.340231
Kansas,20,Pratt,2429,5.20E-18,0.277165832,-0.485562034,-0.440809872,-0.541541023,-0.228544107
Texas,48,Stephens,2430,1.39E-17,0.302003554,-0.38550265,0.542197724,-0.330522077,-0.126951789
Missouri,29,Hickory,2431,4.08E-17,0.017104071,-0.308417061,0.75129949,-0.270148748,0.240558528
Michigan,26,Alger,2432,6.59E-17,-0.209067042,-0.953990693,0.452325483,-0.819354195,0.223705748
Minnesota,27,Pipestone,2433,-3.71E-16,-0.1708715,-0.714683065,-0.211048898,-0.932820635,0.187431248
Nebraska,31,Wayne,2434,1.11E-16,0.063782739,-0.72291449,0.189412171,-0.313700788,-0.26331162
Iowa,19,Howard,2435,-3.00E-17,-0.305309001,0.791095714,0.256375696,1.039354222,-0.298546554
Georgia,13,Wilkinson,2436,-9.02E-17,0.178700046,0.113080359,0.378446387,0.269944318,-0.348986019
Georgia,13,Irwin,2437,1.21E-17,0.202617746,-0.629758831,0.419412975,-0.476186554,-0.293707768
Kentucky,21,McLean,2438,6.94E-17,-0.167827793,-0.414366953,0.265006781,0.069495027,-0.190955831
Kentucky,21,Livingston,2439,6.33E-17,-0.162363142,-0.104385748,-0.013647683,0.316718886,-0.465432873
Arkansas,5,Montgomery,2440,3.30E-17,-0.300465538,-0.052289827,0.242089958,0.413212182,-0.195753907
Utah,49,Morgan,2441,1.65E-16,0.300050904,-0.256660391,0.465229817,-0.04452326,-0.389617451
Oklahoma,40,Kiowa,2442,-1.77E-16,0.150775154,-0.548415399,0.351581017,-0.134934173,-0.03661015
Minnesota,27,Marshall,2443,-3.17E-16,0.373390729,-0.078691515,0.601807576,-0.019695558,0.018102118
Georgia,13,Hancock,2444,-1.73E-17,-0.107341974,0.061281309,0.378610172,0.268121581,-0.120096526
Missouri,29,Caldwell,2445,-6.72E-17,-0.259128282,0.057319424,0.000924345,0.492522549,-0.466531236
Oklahoma,40,Love,2446,-3.23E-16,-0.080296759,0.008151553,-0.047337869,-0.102539064,-0.216532339
Iowa,19,Palo Alto,2447,9.37E-17,0.07460955,-0.226288819,0.325706598,-0.012360661,-0.496370152
Kansas,20,Wilson,2448,-1.73E-17,-0.050336511,-1.084319212,0.248169069,-0.601567148,-0.142770315
Texas,48,Mitchell,2449,4.51E-17,0.288007352,-1.348739539,-0.023691807,-1.430187607,-0.024588065
West Virginia,54,Clay,2450,-4.16E-17,-0.49964499,-0.289251011,0.213766617,0.18697754,0.108675322
Mississippi,28,Humphreys,2451,-2.22E-16,-0.014351367,0.291194686,1.023739766,0.206907374,0.036825676
Iowa,19,Greene,2452,3.66E-16,0.295876879,-0.184336572,0.278960489,-0.1905284,-0.056343525
Kentucky,21,Crittenden,2453,-9.71E-17,-0.128858292,-0.031733284,0.401270136,0.434237064,-0.190756239
Georgia,13,Terrell,2454,4.68E-17,0.165574078,0.095017127,0.480861576,0.361420229,-0.257631384
Wisconsin,55,Forest,2455,2.27E-16,-0.141345556,-0.277609016,-0.058795239,0.113812564,0.215539319
Montana,30,Deer Lodge,2456,2.67E-16,-0.074569077,0.087293263,0.035250133,0.557716717,-0.348655112
Missouri,29,Carroll,2457,-6.77E-17,-0.018582658,-0.990133672,0.159576066,-0.740179286,-0.293520162
Iowa,19,Clarke,2458,-9.54E-17,-0.038458105,-0.054096067,0.064628094,0.111371473,-0.48628116
Idaho,16,Benewah,2459,-4.34E-17,0.208669816,-0.473422446,0.046353009,-0.169425713,-0.401167026
Georgia,13,Wilcox,2460,2.78E-17,0.228852241,-0.592567374,0.499198445,-0.452370433,-0.200506676
Virginia,51,Richmond,2461,-1.56E-17,-0.161583188,0.154668851,-0.169459415,0.581671147,0.272558575
Montana,30,Beaverhead,2462,-2.95E-17,-0.119727362,-0.089001753,0.320582516,0.190548054,-0.232310482
Iowa,19,Monona,2463,-1.21E-17,0.148484139,-0.328119562,0.087814065,-0.096811525,-0.354065213
Texas,48,Brewster,2464,-1.98E-16,0.322809252,-1.038644766,0.303799263,-0.950138458,-0.141920321
Utah,49,Grand,2465,1.09E-16,0.174115119,-0.068255111,0.366701988,0.161320426,-0.373078251
West Virginia,54,Tyler,2466,1.39E-17,-0.115372761,-0.221304535,0.397691552,0.094805074,0.03773286
Nebraska,31,Phelps,2467,-4.86E-17,0.184458938,-0.942643967,0.336463201,-0.684153005,-0.233973168
Nebraska,31,Dawes,2468,-2.05E-16,-0.219998833,-0.205743703,0.558877558,0.214768416,-0.107351152
Missouri,29,Maries,2469,7.11E-16,0.39962965,0.099754284,0.766489621,-0.51999039,0.010964078
Nebraska,31,Cuming,2470,-1.65E-16,-0.077231631,-0.667335078,0.315218452,-0.298735028,-0.369235221
South Dakota,46,Charles Mix,2471,1.73E-17,0.235518504,-0.947581882,0.094674126,-1.271796074,-0.039132386
Nebraska,31,Hamilton,2472,8.15E-17,-0.278029188,-0.633966624,0.341474387,-0.372975385,-0.283783786
Georgia,13,Montgomery,2473,2.98E-16,0.242319923,-0.0974873,0.367495808,0.134329557,-0.371008679
Montana,30,Stillwater,2474,2.78E-17,0.071841173,0.04554371,0.128588824,0.272975111,-0.572878956
Louisiana,22,Red River,2475,-2.06E-16,-0.190900882,-0.988640168,0.011070766,-0.780001138,-0.274079125
Colorado,8,Clear Creek,2476,1.16E-16,0.059935751,-0.757306094,0.376681391,-0.565322177,-0.28829218
Texas,48,Archer,2477,-8.15E-17,0.326215264,-0.678680544,0.034067272,-0.568127844,-0.105556396
Alabama,1,Greene,2478,-1.14E-16,-0.061842908,-0.082129993,-0.187343686,0.046844084,-0.42381727
Texas,48,Jack,2479,1.75E-16,-0.09133108,-0.650226504,-0.340775513,-0.262012442,-0.059472039
New Mexico,35,Quay,2480,2.43E-17,0.067119541,0.259340031,-0.382210806,0.619817825,-0.37334946
Georgia,13,Twiggs,2481,1.13E-16,0.279600671,0.289180789,0.415180823,0.412458377,-0.461244016
Arkansas,5,Nevada,2482,0,0.226514206,0.984125721,-0.270745821,1.141186889,-0.408842083
Virginia,51,Mathews,2483,-4.68E-17,-0.06956444,-0.257813118,0.1168419,0.164162717,-0.184627962
Montana,30,Dawson,2484,2.01E-16,0.114352127,-0.291485493,0.769502927,-0.2312364,0.192638554
North Dakota,38,McLean,2485,-1.35E-16,0.173558634,-0.424512785,0.08275578,-0.592125598,0.44892305
Missouri,29,Harrison,2486,-3.43E-16,0.003043659,-0.574196504,-0.05753011,-0.324325943,-0.363559933
Georgia,13,Turner,2487,2.22E-16,-0.002939573,0.004463889,0.326755407,0.194608975,-0.149923907
Georgia,13,Taylor,2488,1.89E-16,0.151375761,-0.261163961,0.364801351,0.011922425,-0.26507381
Iowa,19,Lucas,2489,2.40E-16,-0.353912185,-0.304397159,-0.068852278,-0.129644293,-0.294502568
Texas,48,Coleman,2490,1.09E-16,-0.068309362,-0.795985756,0.237253963,-0.512381534,-0.152471273
Oklahoma,40,Woods,2491,2.60E-17,-0.376126611,0.046839517,0.122199419,0.281911697,-0.112318268
Florida,12,Lafayette,2492,-2.26E-16,0.247716884,-0.408465776,0.234592259,-0.623654122,-0.114674029
Texas,48,San Augustine,2493,-9.54E-17,0.305819671,-0.944439407,0.303838909,-0.874086003,-0.334780291
North Carolina,37,Graham,2494,-5.72E-17,-0.106658157,0.077406494,0.167162395,0.631113048,-0.381687799
Michigan,26,Baraga,2495,-1.18E-16,0.261116603,0.188480669,0.434392287,-0.008686985,0.187738912
Indiana,18,Benton,2496,1.65E-17,-0.046450598,0.426109017,0.001375838,0.913321827,-0.498481314
Nebraska,31,Cedar,2497,-8.67E-18,-0.122062257,-0.741889864,-0.016515609,-0.230518102,-0.083176373
Missouri,29,Monroe,2498,-1.53E-16,0.000362117,-0.76615231,-0.221421663,-0.691648097,-0.336686857
Kentucky,21,Trimble,2499,-8.76E-17,-0.019771135,-0.222054651,0.149370379,0.130066527,-0.297507315
Idaho,16,Clearwater,2500,-3.47E-17,0.242219663,-0.620286255,0.340164719,-0.45433234,-0.407201501
Iowa,19,Davis,2501,-5.98E-17,-0.178450291,-0.755031034,-0.04682571,-0.52241581,-0.387562998
Georgia,13,Marion,2502,3.99E-17,0.172638596,0.166018564,0.439538832,0.430098226,-0.412165325
Mississippi,28,Benton,2503,-3.75E-16,0.114905727,-0.315608514,-0.226086467,0.040153422,-0.430135911
Georgia,13,Seminole,2504,2.60E-17,0.019585155,-0.110660829,0.461073568,0.055347188,-0.164283175
Minnesota,27,Murray,2505,2.91E-16,0.022218795,-0.687128461,0.531268208,-0.339399296,-0.107925547
West Virginia,54,Pocahontas,2506,1.73E-17,-0.064595522,0.011298938,0.457101968,0.494500041,-0.146609134
Arkansas,5,Prairie,2507,2.67E-16,-0.239536125,0.34443171,-0.282688773,0.486356984,-0.560425405
Nebraska,31,Knox,2508,-2.60E-16,0.067770399,-1.660272865,-0.19913798,-1.573856287,0.001664557
Minnesota,27,Clearwater,2509,1.06E-16,0.286579577,-0.234120415,0.36923281,0.042157089,-0.33436438
West Virginia,54,Gilmer,2510,1.73E-17,-0.274062959,-0.531229822,0.375326609,-0.16518606,0.358511986
Arkansas,5,Cleveland,2511,3.25E-17,0.28093188,0.787863387,-0.15137117,0.720169748,-0.506720348
Wyoming,56,Platte,2512,-7.51E-16,-0.17411127,0.379753832,-0.173501959,0.809072422,-0.099444064
Michigan,26,Oscoda,2513,-2.78E-16,0.333675993,-0.235610931,0.30079794,-0.25360577,-0.237462018
Kansas,20,Coffey,2514,-1.14E-16,-0.025438274,-1.046703916,-0.035991671,-0.675948555,-0.152811065
Kentucky,21,Gallatin,2515,1.02E-16,-0.106753004,-0.346803276,-0.293262328,0.088035621,-0.512812931
Virginia,51,Franklin,2516,-2.86E-17,-0.0422108,0.577865637,-0.310561349,0.706215213,0.138926715
Wyoming,56,Johnson,2517,-1.66E-16,-0.000792394,0.496288588,-0.281201187,0.852883044,-0.385737075
Kentucky,21,Hancock,2518,-1.29E-16,0.069991451,0.012192189,0.190705147,0.403752502,-0.430003809
Mississippi,28,Choctaw,2519,-1.46E-16,-0.395950321,0.616883312,-0.252508451,1.015491143,-0.140037238
Kansas,20,Clay,2520,-1.44E-16,0.157993222,-0.357088861,0.649107756,-0.33968493,0.17233353
Wyoming,56,Washakie,2521,-5.90E-17,0.077391341,0.91940953,-0.048359002,0.754092365,-0.162203706
Texas,48,Hamilton,2522,5.90E-17,0.33828974,-0.139736474,0.252019052,-0.124240524,-0.375754269
Indiana,18,Warren,2523,2.05E-16,0.018282643,0.313302152,0.201344563,0.699775378,-0.509881168
Texas,48,Somervell,2524,-2.08E-17,0.267076752,-0.357811211,0.363279277,-0.191253052,-0.184911841
Kentucky,21,Bracken,2525,-5.29E-17,0.075089276,-0.356056055,0.114260839,-0.01827673,-0.409960764
Michigan,26,Schoolcraft,2526,2.41E-16,-0.153954889,0.353052382,0.366161022,0.537338471,-0.44401231
Iowa,19,Decatur,2527,2.15E-16,0.093131083,-0.72113628,0.054797584,-0.621556166,-0.261564602
Illinois,17,Hamilton,2528,1.42E-16,-0.273921869,-0.082700421,0.108096919,0.21385549,0.434759846
Missouri,29,Shannon,2529,5.20E-17,0.352194038,-2.040117819,-0.451271029,-1.894713333,-0.135204162
Arizona,4,Greenlee,2530,-1.65E-17,0.246807974,-1.004372736,0.062629794,-1.326839076,-0.075332927
Missouri,29,Daviess,2531,-1.99E-17,-0.236823104,0.141017577,0.223428183,0.457112568,-0.338642582
Tennessee,47,Houston,2532,-4.60E-17,-0.009919077,-0.095974158,0.201160521,0.154510065,-0.61081193
North Dakota,38,Mercer,2533,-1.39E-16,0.17899324,-0.547481373,0.251145504,-0.767537417,0.417563481
Nebraska,31,Butler,2534,1.37E-16,-0.05376369,-0.930447348,0.08044301,-0.498651339,-0.177932974
Georgia,13,Atkinson,2535,7.81E-17,0.1978423,0.401191733,0.257943004,0.751099852,-0.378963636
Nebraska,31,Keith,2536,-1.21E-17,-0.140014712,-0.427325002,0.21039536,0.061668131,-0.350671258
Florida,12,Liberty,2537,1.91E-17,0.157990246,-1.008392288,0.354611703,-0.943847618,-0.179338599
Nebraska,31,Richardson,2538,-1.39E-17,-0.018634896,0.150965298,0.791264631,0.242188653,-0.086603383
South Dakota,46,Turner,2539,-3.50E-16,0.173299376,-0.516843025,0.390834777,-0.275758841,-0.035326668
Georgia,13,Jenkins,2540,-2.67E-16,0.039725149,0.179623745,0.165555163,0.388965227,-0.377879036
Arkansas,5,Newton,2541,1.35E-16,-0.464408384,0.171484891,-0.221293887,0.617836656,-0.121721651
Kentucky,21,Lyon,2542,2.29E-16,-0.252816323,-0.069719578,0.208444981,0.412046166,-0.247554696
Texas,48,McCulloch,2543,1.34E-16,0.633583791,-0.068654007,0.257255204,-0.167918696,-0.099784862
Colorado,8,Kit Carson,2544,-2.97E-16,-0.465311305,-0.510433504,0.210176069,-0.60928539,0.02582782
Colorado,8,Conejos,2545,5.72E-17,0.100994968,-0.605596272,0.184608958,-0.553164846,-0.183296684
Kentucky,21,Ballard,2546,8.67E-18,-0.302423971,-0.408897017,0.118206045,-0.18981934,-0.270953667
South Dakota,46,Custer,2547,1.08E-16,-0.187550412,-0.535693274,0.329817284,-0.277205553,-0.288907615
West Virginia,54,Doddridge,2548,-8.24E-17,0.043385442,0.176188184,0.045091296,0.622630671,-0.444586743
Arkansas,5,Searcy,2549,-3.99E-17,0.045594274,-0.211999031,0.333308845,0.050826086,-0.525530263
Arkansas,5,Monroe,2550,-1.11E-16,-0.477978601,-0.147791973,-0.00868609,0.14727204,-0.157523798
North Dakota,38,Traill,2551,-2.43E-16,0.224562571,0.133812016,0.177049308,0.090866673,0.345613092
Mississippi,28,Franklin,2552,7.29E-17,0.249369327,-0.068958362,-0.275900225,-0.597184809,-0.060611298
Arkansas,5,Dallas,2553,-1.80E-16,-0.006498063,-0.240262396,-0.207473534,0.03176813,-0.489035106
Kansas,20,Anderson,2554,-4.90E-17,0.067899717,0.619109415,-0.042304072,0.954640549,-0.529888975
Texas,48,Castro,2555,-2.43E-17,0.089450469,-0.291673203,0.51938202,-0.007632179,-0.057176348
Georgia,13,Lincoln,2556,6.07E-17,0.047289663,-0.323938506,0.229479072,-0.07891008,-0.368427823
Oklahoma,40,Tillman,2557,-1.77E-16,0.254961,-0.458007596,-0.144937746,-0.666848628,-0.537333062
Iowa,19,Monroe,2558,-7.29E-17,0.202365666,-0.78424775,0.260249713,-0.4842992,-0.321623012
Kansas,20,Doniphan,2559,8.50E-17,-0.145498431,-0.654772324,-0.233736847,-0.217930436,-0.394398258
Idaho,16,Lemhi,2560,-4.34E-18,-0.020541508,0.070641442,0.330987415,0.15316795,-0.486965167
Tennessee,47,Perry,2561,-1.60E-16,0.107064468,-0.221176195,0.085166665,-0.185195423,-0.535720622
Kansas,20,Thomas,2562,6.94E-18,0.355285956,-1.552384118,0.517660765,-1.555099409,0.101179087
Oregon,41,Lake,2563,-1.70E-16,-0.203302456,-1.051819652,0.157688431,-1.235156579,0.149951021
Kentucky,21,Lee,2564,-2.78E-17,-0.010308104,0.578603183,-0.535169127,0.522548962,-0.387841094
Missouri,29,Dade,2565,-2.86E-17,-0.222167269,-0.137313151,-0.207005258,-0.007293371,-0.461203202
Texas,48,Yoakum,2566,1.33E-15,-0.46918065,-0.307272727,0.385164106,-0.169813885,0.223542899
Tennessee,47,Trousdale,2567,1.30E-16,-0.049676584,-0.015562287,0.199152248,0.273684808,-0.52645156
Tennessee,47,Clay,2568,4.86E-17,-0.028320177,-0.129604805,0.080564003,0.151424261,-0.589991565
